iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Mar 29, 2019"
Total Net Assets,"1,677,384,384.60"
Shares Outstanding,"14,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"ATH","ATHENE HOLDING LTD CLASS A","Equity","0.10","40.80","41,774.00","1,704,379.20","1,704,379.20","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"AIZ","ASSURANT INC","Equity","0.10","94.91","17,155.00","1,628,181.05","1,628,181.05","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"CIT","CIT GROUP INC","Equity","0.10","47.97","33,455.00","1,604,836.35","1,604,836.35","Financials","B4Z73G0","US1255818015","New York Stock Exchange Inc."
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Money Market","0.10","1.00","1,603,563.00","1,603,563.07","1,603,563.07","Cash and/or Derivatives","-","US0669224778","-"
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.09","46.78","34,040.00","1,592,391.20","1,592,391.20","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.09","76.14","20,834.00","1,586,300.76","1,586,300.76","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.09","13.19","117,956.00","1,555,839.64","1,555,839.64","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"AGO","ASSURED GUARANTY LTD","Equity","0.09","44.43","34,978.00","1,554,072.54","1,554,072.54","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.09","50.67","30,632.00","1,552,123.44","1,552,123.44","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"LAZ","LAZARD LTD CLASS A","Equity","0.09","36.14","42,705.00","1,543,358.70","1,543,358.70","Financials","B081VQ7","BMG540501027","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.09","114.17","13,471.00","1,537,984.07","1,537,984.07","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.09","40.31","37,920.00","1,528,555.20","1,528,555.20","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"MAC","MACERICH REIT","Equity","0.09","43.35","35,140.00","1,523,319.00","1,523,319.00","Real Estate","2543967","US5543821012","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.09","41.35","36,626.00","1,514,485.10","1,514,485.10","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.09","69.06","21,826.00","1,507,303.56","1,507,303.56","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.09","54.78","27,494.00","1,506,121.32","1,506,121.32","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.09","97.27","15,478.00","1,505,545.06","1,505,545.06","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.09","37.61","39,843.00","1,498,495.23","1,498,495.23","Financials","2619772","US6952631033","NASDAQ"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.09","35.36","42,047.00","1,486,781.92","1,486,781.92","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.09","13.98","105,149.00","1,469,983.02","1,469,983.02","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"RDN","RADIAN GROUP INC","Equity","0.09","20.74","70,197.00","1,455,885.78","1,455,885.78","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.09","9.91","144,988.00","1,436,831.08","1,436,831.08","Financials","2101967","US78442P1066","NASDAQ"
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.08","26.31","54,098.00","1,423,318.38","1,423,318.38","Real Estate","2438966","US44106M1027","NASDAQ"
"HHC","HOWARD HUGHES CORP","Equity","0.08","110.00","12,928.00","1,422,080.00","1,422,080.00","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.08","34.56","41,081.00","1,419,759.36","1,419,759.36","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"ESNT","ESSENT GROUP LTD","Equity","0.08","43.45","32,444.00","1,409,691.80","1,409,691.80","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"EQH","AXA EQUITABLE HOLDINGS INC","Equity","0.08","20.14","69,463.00","1,398,984.82","1,398,984.82","Financials","BYWV2Y6","US0545611057","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.08","82.24","16,969.00","1,395,530.56","1,395,530.56","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.08","36.29","38,444.00","1,395,132.76","1,395,132.76","Financials","BF429K9","US10922N1037","NASDAQ"
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.08","9.66","144,278.00","1,393,725.48","1,393,725.48","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.08","24.98","54,790.00","1,368,654.20","1,368,654.20","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.08","111.64","12,105.00","1,351,402.20","1,351,402.20","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.08","31.52","42,778.00","1,348,362.56","1,348,362.56","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.08","31.06","43,321.00","1,345,550.26","1,345,550.26","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.08","57.78","23,276.00","1,344,887.28","1,344,887.28","Financials","2266026","US32020R1095","NASDAQ"
"HR","HEALTHCARE REALTY TRUST REIT INC","Equity","0.08","32.11","41,596.00","1,335,647.56","1,335,647.56","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"STL","STERLING BAN","Equity","0.08","18.63","70,588.00","1,315,054.44","1,315,054.44","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.08","41.04","32,037.00","1,314,798.48","1,314,798.48","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.08","54.70","24,012.00","1,313,456.40","1,313,456.40","Financials","2675097","US72346Q1040","NASDAQ"
"IBKC","IBERIABANK CORP","Equity","0.08","71.71","18,279.00","1,310,787.09","1,310,787.09","Financials","2452450","US4508281080","NASDAQ"
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.08","32.69","39,950.00","1,305,965.50","1,305,965.50","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.08","107.02","12,152.00","1,300,507.04","1,300,507.04","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"IBKR","INTERACTIVE BROKERS GROUP INC CLAS","Equity","0.08","51.88","24,701.00","1,281,487.88","1,281,487.88","Financials","B1WT4X2","US45841N1072","IEX"
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.08","67.33","18,793.00","1,265,332.69","1,265,332.69","Financials","2425258","US97650W1080","NASDAQ"
"SF","STIFEL FINANCIAL CORP","Equity","0.07","52.76","23,672.00","1,248,934.72","1,248,934.72","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"FCFS","FIRSTCASH INC","Equity","0.07","86.50","14,416.00","1,246,984.00","1,246,984.00","Financials","BZCG9B4","US33767D1054","NASDAQ"
"EVR","EVERCORE INC CLASS A","Equity","0.07","91.00","13,607.00","1,238,237.00","1,238,237.00","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.07","36.24","33,851.00","1,226,760.24","1,226,760.24","Financials","2905794","US9099071071","NASDAQ"
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.07","16.50","72,457.00","1,195,540.50","1,195,540.50","Financials","2484389","US9042141039","NASDAQ"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.07","407.20","2,902.00","1,181,694.40","1,181,694.40","Financials","2355582","US31946M1036","NASDAQ"
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.07","178.52","6,602.00","1,178,589.04","1,178,589.04","Financials","2311711","US29530P1021","NASDAQ"
"GBCI","GLACIER BANCORP INC","Equity","0.07","40.07","29,009.00","1,162,390.63","1,162,390.63","Financials","2370585","US37637Q1058","NASDAQ"
"OZK","BANK OZK","Equity","0.07","28.98","40,045.00","1,160,504.10","1,160,504.10","Financials","BZ56Q65","US06417N1037","NASDAQ"
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.07","29.37","39,491.00","1,159,850.67","1,159,850.67","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.07","18.74","61,838.00","1,158,844.12","1,158,844.12","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.07","21.35","54,249.00","1,158,216.15","1,158,216.15","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.07","16.30","70,674.00","1,151,986.20","1,151,986.20","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.07","19.47","59,114.00","1,150,949.58","1,150,949.58","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"HWC","HANCOCK WHITNEY CORP","Equity","0.07","40.40","28,446.00","1,149,218.40","1,149,218.40","Financials","2415497","US4101201097","NASDAQ"
"DOC","PHYSICIANS REALTY TRUST REIT","Equity","0.07","18.81","60,392.00","1,135,973.52","1,135,973.52","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.07","10.60","106,681.00","1,130,818.60","1,130,818.60","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.07","39.73","28,403.00","1,128,451.19","1,128,451.19","Real Estate","BHHZBZ8","US84860W3007","New York Stock Exchange Inc."
"TCF","TCF FINANCIAL CORP","Equity","0.07","20.69","53,947.00","1,116,163.43","1,116,163.43","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.07","78.55","14,185.00","1,114,231.75","1,114,231.75","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.07","13.53","82,114.00","1,111,002.42","1,111,002.42","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.07","33.40","32,903.00","1,098,960.20","1,098,960.20","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.06","14.40","75,620.00","1,088,928.00","1,088,928.00","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.06","78.87","13,721.00","1,082,175.27","1,082,175.27","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.06","23.40","46,252.00","1,082,296.80","1,082,296.80","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.06","7.27","147,888.00","1,075,145.76","1,075,145.76","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.06","52.88","20,243.00","1,070,449.84","1,070,449.84","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"VLY","VALLEY NATIONAL","Equity","0.06","9.58","109,698.00","1,050,906.84","1,050,906.84","Financials","2935326","US9197941076","NASDAQ"
"RLJ","RLJ LODGING TRUST REIT","Equity","0.06","17.57","58,077.00","1,020,412.89","1,020,412.89","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.06","27.30","36,602.00","999,234.60","999,234.60","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.06","41.16","23,681.00","974,709.96","974,709.96","Financials","2190277","US1637311028","NASDAQ"
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.06","925.48","1,050.00","971,754.00","971,754.00","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"GDOT","GREEN DOT CORP CLASS A","Equity","0.06","60.65","15,869.00","962,454.85","962,454.85","Financials","B3WNNP3","US39304D1028","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.06","64.04","14,699.00","941,323.96","941,323.96","Financials","2918510","US9027881088","NASDAQ"
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","14.19","65,934.00","935,603.46","935,603.46","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.06","71.75","13,000.00","932,750.00","932,750.00","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.06","29.31","31,793.00","931,852.83","931,852.83","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.06","11.78","78,786.00","928,099.08","928,099.08","Real Estate","2501631","US81721M1099","NASDAQ"
"ISBC","INVESTORS BANCORP INC","Equity","0.06","11.85","78,271.00","927,511.35","927,511.35","Financials","BMHT4M3","US46146L1017","NASDAQ"
"BDN","BRANDYWINE REALTY TRUST REIT","Equity","0.06","15.86","58,364.00","925,653.04","925,653.04","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.05","54.59","16,641.00","908,432.19","908,432.19","Financials","2977209","US88224Q1076","NASDAQ"
"HOMB","HOME BANCSHARES INC","Equity","0.05","17.57","51,275.00","900,901.75","900,901.75","Financials","B17MTL9","US4368932004","NASDAQ"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","20.85","41,921.00","874,052.85","874,052.85","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"FULT","FULTON FINANCIAL CORP","Equity","0.05","15.48","56,378.00","872,731.44","872,731.44","Financials","2356585","US3602711000","NASDAQ"
"ESGR","ENSTAR GROUP LTD","Equity","0.05","174.00","5,001.00","870,174.00","870,174.00","Financials","B1Q76J2","BMG3075P1014","NASDAQ"
"CLNY","COLONY CAPITAL INC CLASS A","Equity","0.05","5.32","162,873.00","866,484.36","866,484.36","Real Estate","BG5QFV0","US19626G1085","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","22.51","38,485.00","866,297.35","866,297.35","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"CNO","CNO FINANCIAL GROUP INC","Equity","0.05","16.18","53,340.00","863,041.20","863,041.20","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.05","12.19","70,229.00","856,091.51","856,091.51","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.05","33.91","25,165.00","853,345.15","853,345.15","Financials","2264235","US1491501045","NASDAQ"
"BOKF","BOK FINANCIAL CORP","Equity","0.05","81.55","10,437.00","851,137.35","851,137.35","Financials","2109091","US05561Q2012","NASDAQ"
"PCH","POTLATCHDELTIC CORP","Equity","0.05","37.79","22,482.00","849,594.78","849,594.78","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"BXS","BANCORPSOUTH","Equity","0.05","28.22","29,841.00","842,113.02","842,113.02","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.05","11.57","72,225.00","835,643.25","835,643.25","Financials","BLP5GX1","US63938C1080","NASDAQ"
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.05","21.91","37,002.00","810,713.82","810,713.82","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"SC","SANTANDER CONSUMER USA HOLDINGS IN","Equity","0.05","21.13","37,762.00","797,911.06","797,911.06","Financials","BJ0KZ85","US80283M1018","New York Stock Exchange Inc."
"OMF","ONEMAIN HOLDINGS INC","Equity","0.05","31.75","24,935.00","791,686.25","791,686.25","Financials","BYSZB89","US68268W1036","New York Stock Exchange Inc."
"FHB","FIRST HAWAIIAN INC","Equity","0.05","26.05","30,105.00","784,235.25","784,235.25","Financials","BDC6HG1","US32051X1081","NASDAQ"
"WAFD","WASHINGTON FEDERAL INC","Equity","0.05","28.89","26,795.00","774,107.55","774,107.55","Financials","2941981","US9388241096","NASDAQ"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.05","28.38","27,273.00","774,007.74","774,007.74","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.05","19.45","39,610.00","770,414.50","770,414.50","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"MORN","MORNINGSTAR INC","Equity","0.05","125.99","6,106.00","769,294.94","769,294.94","Financials","B081VR8","US6177001095","NASDAQ"
"LM","LEGG MASON INC","Equity","0.05","27.37","27,973.00","765,621.01","765,621.01","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.05","19.20","39,774.00","763,660.80","763,660.80","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT","Equity","0.04","27.27","27,237.00","742,752.99","742,752.99","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.04","33.63","21,714.00","730,241.82","730,241.82","Financials","2340210","US8984021027","NASDAQ"
"UE","URBAN EDGE PROPERTIES","Equity","0.04","19.00","38,095.00","723,805.00","723,805.00","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.04","10.83","66,545.00","720,682.35","720,682.35","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","38.03","17,925.00","681,687.75","681,687.75","Financials","2243911","US4590441030","NASDAQ"
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.04","15.80","42,394.00","669,825.20","669,825.20","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.04","11.19","59,576.00","666,655.44","666,655.44","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.04","22.20","29,443.00","653,634.60","653,634.60","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"SITC","SITE CENTERS CORP","Equity","0.04","13.62","47,996.00","653,705.52","653,705.52","Real Estate","BGL0KF5","US82981J1097","New York Stock Exchange Inc."
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.04","20.98","30,583.00","641,631.34","641,631.34","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.04","3.83","166,446.00","637,488.18","637,488.18","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT","Equity","0.04","9.06","69,172.00","626,698.32","626,698.32","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.04","34.61","18,033.00","624,122.13","624,122.13","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.04","13.35","46,188.00","616,609.80","616,609.80","Financials","B3KWJV0","US14057J1016","NASDAQ"
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.03","5.31","89,339.00","474,390.09","474,390.09","Financials","2528168","US05541T1016","NASDAQ"
"MCY","MERCURY GENERAL CORP","Equity","0.03","50.07","8,808.00","441,016.56","441,016.56","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.03","11.40","37,658.00","429,301.20","429,301.20","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.02","26.81","14,754.00","395,554.74","395,554.74","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"CNA","CNA FINANCIAL CORP","Equity","0.02","43.35","8,801.00","381,523.35","381,523.35","Financials","2204866","US1261171003","New York Stock Exchange Inc."
"TFSL","TFS FINANCIAL CORP","Equity","0.02","16.47","17,313.00","285,145.11","285,145.11","Financials","B1W8J67","US87240R1077","NASDAQ"
 
