iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Aug 31, 2018"
Total Net Assets,"1,928,585,001.10"
Shares Outstanding,"15,500,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.10","132.96","14,261.00","1,896,142.56","1,896,142.56","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.10","33.84","55,528.00","1,879,067.52","1,879,067.52","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP INC","Equity","0.10","10.77","173,859.00","1,872,461.43","1,872,461.43","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.10","74.84","24,818.00","1,857,379.12","1,857,379.12","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.10","122.49","15,159.00","1,856,825.91","1,856,825.91","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"OZK","BANK OZK","Equity","0.10","40.46","45,540.00","1,842,548.40","1,842,548.40","Financials","BZ56Q65","US06417N1037","NASDAQ"
"BPOP","POPULAR INC","Equity","0.10","50.34","36,531.00","1,838,970.54","1,838,970.54","Financials","B86QM90","PR7331747001","NASDAQ"
"STL","STERLING BAN","Equity","0.10","22.85","80,323.00","1,835,380.55","1,835,380.55","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.09","49.74","36,795.00","1,830,183.30","1,830,183.30","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.09","28.25","64,409.00","1,819,554.25","1,819,554.25","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.09","11.72","154,225.00","1,807,517.00","1,807,517.00","Financials","2101967","US78442P1066","NASDAQ"
"HHC","HOWARD HUGHES CORP","Equity","0.09","130.37","13,797.00","1,798,714.89","1,798,714.89","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","88.55","19,977.00","1,768,963.35","1,768,963.35","Financials","2425258","US97650W1080","NASDAQ"
"BHF","BRIGHTHOUSE FINANCIAL INC","Equity","0.09","41.51","42,429.00","1,761,227.79","1,761,227.79","Financials","BF429K9","US10922N1037","NASDAQ"
"STOR","STORE CAPITAL CORP","Equity","0.09","28.81","61,067.00","1,759,340.27","1,759,340.27","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"IBKC","IBERIABANK CORP","Equity","0.09","86.65","20,247.00","1,754,402.55","1,754,402.55","Financials","2452450","US4508281080","NASDAQ"
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.09","57.52","29,658.00","1,705,928.16","1,705,928.16","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.09","28.99","58,661.00","1,700,582.39","1,700,582.39","Real Estate","2438966","US44106M1027","NASDAQ"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.09","64.55","26,323.00","1,699,149.65","1,699,149.65","Financials","2675097","US72346Q1040","NASDAQ"
"MTG","MGIC INVESTMENT CORP","Equity","0.09","12.72","132,475.00","1,685,082.00","1,685,082.00","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.09","21.40","78,584.00","1,681,697.60","1,681,697.60","Financials","2484389","US9042141039","NASDAQ"
"ASB","ASSOCIATED BANCORP","Equity","0.09","27.25","60,316.00","1,643,611.00","1,643,611.00","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.08","88.73","18,360.00","1,629,082.80","1,629,082.80","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"AGO","ASSURED GUARANTY LTD","Equity","0.08","40.74","39,822.00","1,622,348.28","1,622,348.28","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.08","97.60","16,586.00","1,618,793.60","1,618,793.60","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.08","70.18","22,986.00","1,613,157.48","1,613,157.48","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.08","19.11","84,204.00","1,609,138.44","1,609,138.44","Real Estate","2501631","US81721M1099","NASDAQ"
"RYN","RAYONIER REIT INC","Equity","0.08","34.83","46,026.00","1,603,085.58","1,603,085.58","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.08","88.90","17,721.00","1,575,396.90","1,575,396.90","Financials","2977209","US88224Q1076","NASDAQ"
"RDN","RADIAN GROUP INC","Equity","0.08","20.33","76,989.00","1,565,186.37","1,565,186.37","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"HWC","HANCOCK WHITNEY CORP","Equity","0.08","51.55","30,225.00","1,558,098.75","1,558,098.75","Financials","2415497","US4101201097","NASDAQ"
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.08","27.35","56,942.00","1,557,363.70","1,557,363.70","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.08","13.45","115,165.00","1,548,969.25","1,548,969.25","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"EVR","EVERCORE INC CLASS A","Equity","0.08","106.15","14,584.00","1,548,091.60","1,548,091.60","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.08","100.00","1,538,902.00","1,538,901.59","1,538,901.59","Cash and/or Derivatives","-","-","-"
"TCF","TCF FINANCIAL CORP","Equity","0.08","25.35","59,628.00","1,511,569.80","1,511,569.80","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.08","116.47","12,873.00","1,499,318.31","1,499,318.31","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.08","23.58","63,221.00","1,490,751.18","1,490,751.18","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"UBSI","UNITED BANKSHARES INC","Equity","0.08","39.40","37,569.00","1,480,218.60","1,480,218.60","Financials","2905794","US9099071071","NASDAQ"
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.08","475.01","3,109.00","1,476,806.09","1,476,806.09","Financials","2355582","US31946M1036","NASDAQ"
"BKU","BANKUNITED INC","Equity","0.08","38.79","37,721.00","1,463,197.59","1,463,197.59","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.08","57.12","25,501.00","1,456,617.12","1,456,617.12","Financials","2190277","US1637311028","NASDAQ"
"MBFI","MB FINANCIAL INC","Equity","0.08","48.46","29,996.00","1,453,606.16","1,453,606.16","Financials","2817651","US55264U1088","NASDAQ"
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.07","32.46","44,446.00","1,442,717.16","1,442,717.16","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.07","60.40","23,746.00","1,434,258.40","1,434,258.40","Financials","2266026","US32020R1095","NASDAQ"
"SF","STIFEL FINANCIAL CORP","Equity","0.07","55.87","25,486.00","1,423,902.82","1,423,902.82","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.07","64.61","21,751.00","1,405,332.11","1,405,332.11","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.07","9.35","148,162.00","1,385,314.70","1,385,314.70","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.07","34.06","40,645.00","1,384,368.70","1,384,368.70","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.07","32.06","43,025.00","1,379,381.50","1,379,381.50","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.07","15.62","88,026.00","1,374,966.12","1,374,966.12","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.07","35.11","39,114.00","1,373,292.54","1,373,292.54","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.07","21.91","62,466.00","1,368,630.06","1,368,630.06","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.07","30.96","44,068.00","1,364,345.28","1,364,345.28","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.07","17.65","76,724.00","1,354,178.60","1,354,178.60","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.07","16.78","80,610.00","1,352,635.80","1,352,635.80","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.07","97.27","13,841.00","1,346,314.07","1,346,314.07","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"HOMB","HOME BANCSHARES INC","Equity","0.07","23.41","56,008.00","1,311,147.28","1,311,147.28","Financials","B17MTL9","US4368932004","NASDAQ"
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.07","30.93","42,341.00","1,309,607.13","1,309,607.13","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.07","45.68","28,263.00","1,291,053.84","1,291,053.84","Financials","2370585","US37637Q1058","NASDAQ"
"CNO","CNO FINANCIAL GROUP INC","Equity","0.07","21.61","59,438.00","1,284,455.18","1,284,455.18","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.07","13.64","94,116.00","1,283,742.24","1,283,742.24","Financials","BLP5GX1","US63938C1080","NASDAQ"
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.07","8.37","151,793.00","1,270,507.41","1,270,507.41","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"ESNT","ESSENT GROUP LTD","Equity","0.07","43.36","29,243.00","1,267,976.48","1,267,976.48","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.06","37.46","33,450.00","1,253,037.00","1,253,037.00","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.06","83.13","14,993.00","1,246,368.09","1,246,368.09","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.06","18.63","66,234.00","1,233,939.42","1,233,939.42","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.06","7.66","159,357.00","1,220,674.62","1,220,674.62","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.06","20.82","58,540.00","1,218,802.80","1,218,802.80","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"UMBF","UMB FINANCIAL CORP","Equity","0.06","75.24","15,783.00","1,187,512.92","1,187,512.92","Financials","2918510","US9027881088","NASDAQ"
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.06","79.25","14,913.00","1,181,855.25","1,181,855.25","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"EDR","EDUCATION REALTY TRUST REIT INC TR","Equity","0.06","41.38","28,374.00","1,174,116.12","1,174,116.12","Real Estate","BSR6J09","US28140H2031","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.06","1.00","1,171,677.00","1,171,676.91","1,171,676.91","Cash and/or Derivatives","-","US0669224778","-"
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.06","12.42","94,280.00","1,170,957.60","1,170,957.60","Financials","2528168","US05541T1016","NASDAQ"
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","15.88","73,183.00","1,162,146.04","1,162,146.04","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","42.30","27,349.00","1,156,862.70","1,156,862.70","Financials","2264235","US1491501045","NASDAQ"
"VLY","VALLEY NATIONAL","Equity","0.06","12.05","95,412.00","1,149,714.60","1,149,714.60","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"ISBC","INVESTORS BANCORP INC","Equity","0.06","12.80","89,765.00","1,148,992.00","1,148,992.00","Financials","BMHT4M3","US46146L1017","NASDAQ"
"FULT","FULTON FINANCIAL CORP","Equity","0.06","18.20","62,966.00","1,145,981.20","1,145,981.20","Financials","2356585","US3602711000","NASDAQ"
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.06","17.49","64,503.00","1,128,157.47","1,128,157.47","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.06","30.78","36,397.00","1,120,299.66","1,120,299.66","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.06","25.37","44,027.00","1,116,964.99","1,116,964.99","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.06","25.89","42,005.00","1,087,509.45","1,087,509.45","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"CLNY","COLONY CAPITAL INC CLASS A","Equity","0.06","6.13","176,261.00","1,080,479.93","1,080,479.93","Real Estate","BG5QFV0","US19626G1085","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.06","76.97","13,804.00","1,062,493.88","1,062,493.88","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.05","16.76","63,275.00","1,060,489.00","1,060,489.00","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"PCH","POTLATCHDELTIC CORP","Equity","0.05","48.30","21,389.00","1,033,088.70","1,033,088.70","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"WAFD","WASHINGTON FEDERAL INC","Equity","0.05","34.10","29,915.00","1,020,101.50","1,020,101.50","Financials","2941981","US9388241096","NASDAQ"
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","24.08","42,309.00","1,018,800.72","1,018,800.72","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH","Equity","0.05","34.80","29,057.00","1,011,183.60","1,011,183.60","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.05","927.95","1,085.00","1,006,825.75","1,006,825.75","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.05","12.73","77,753.00","989,795.69","989,795.69","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.05","19.87","49,755.00","988,631.85","988,631.85","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.05","21.39","45,159.00","965,951.01","965,951.01","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.05","11.96","80,543.00","963,294.28","963,294.28","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.05","31.20","30,534.00","952,660.80","952,660.80","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","38.61","24,505.00","946,138.05","946,138.05","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.05","24.26","37,975.00","921,273.50","921,273.50","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.05","48.35","18,819.00","909,898.65","909,898.65","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.05","102.55","8,835.00","906,029.25","906,029.25","Financials","2109091","US05561Q2012","NASDAQ"
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.05","46.85","19,286.00","903,549.10","903,549.10","Financials","2243911","US4590441030","NASDAQ"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","19.84","45,415.00","901,033.60","901,033.60","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.05","31.56","28,300.00","893,148.00","893,148.00","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.05","41.15","21,361.00","879,005.15","879,005.15","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.05","23.16","37,728.00","873,780.48","873,780.48","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.05","22.86","38,165.00","872,451.90","872,451.90","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.04","35.48","24,326.00","863,086.48","863,086.48","Financials","2340210","US8984021027","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.04","28.52","29,605.00","844,334.60","844,334.60","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.04","24.06","34,311.00","825,522.66","825,522.66","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.04","4.65","177,359.00","824,719.35","824,719.35","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.04","123.53","6,585.00","813,445.05","813,445.05","Financials","2311711","US29530P1021","NASDAQ"
"DDR","DDR REIT CORP","Equity","0.04","13.99","54,447.00","761,713.53","761,713.53","Real Estate","BFXYBV1","US23317H8549","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.04","9.34","78,499.00","733,180.66","733,180.66","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.04","21.84","32,702.00","714,211.68","714,211.68","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.04","53.90","13,018.00","701,670.20","701,670.20","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.03","13.21","49,246.00","650,539.66","650,539.66","Financials","B3KWJV0","US14057J1016","NASDAQ"
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.03","26.94","24,112.00","649,577.28","649,577.28","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.03","16.23","39,754.00","645,207.42","645,207.42","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.03","36.55","16,094.00","588,235.70","588,235.70","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.03","20.02","29,295.00","586,485.90","586,485.90","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.03","23.47","24,605.00","577,479.35","577,479.35","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.03","17.48","29,915.00","522,914.20","522,914.20","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.03","7.74","66,275.00","512,968.50","512,968.50","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"LC","LENDINGCLUB CORP","Equity","0.03","3.61","136,691.00","493,454.51","493,454.51","Financials","BRYFYB8","US52603A1097","New York Stock Exchange Inc."
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.03","14.54","33,665.00","489,489.10","489,489.10","Financials","B1H4YP4","US0323593097","NASDAQ"
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.01","4.46","61,344.00","273,594.24","273,594.24","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"RVI","RETAIL VALUE INC","Equity","0.01","35.72","5,947.00","212,426.84","212,426.84","Real Estate","BD6R191","US76133Q1022","New York Stock Exchange Inc."
"SMTA","SPIRIT MTA REIT","Equity","0.01","10.72","16,067.00","172,238.24","172,238.24","Real Estate","BDT5705","US84861U1051","New York Stock Exchange Inc."
 
