iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2017"
Total Net Assets,"1,828,683,190.64"
Shares Outstanding,"16,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.11","146.91","13,279.00","1,950,817.89","1,950,817.89","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.11","44.60","43,502.00","1,940,189.20","1,940,189.20","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.11","32.72","59,059.00","1,932,410.48","1,932,410.48","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.11","58.04","33,085.00","1,920,253.40","1,920,253.40","Financials","2213204","US2005251036","NASDAQ"
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.10","19.59","95,960.00","1,879,856.40","1,879,856.40","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"DFT","DUPONT FABROS TECHNOLOGY REIT INC","Equity","0.10","62.33","29,656.00","1,848,458.48","1,848,458.48","Real Estate","B28HRD8","US26613Q1067","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.10","51.93","35,021.00","1,818,640.53","1,818,640.53","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.10","11.08","164,117.00","1,818,416.36","1,818,416.36","Financials","2101967","US78442P1066","NASDAQ"
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.10","19.62","92,465.00","1,814,163.30","1,814,163.30","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"WAL","WESTERN ALLIANCE","Equity","0.10","50.38","35,872.00","1,807,231.36","1,807,231.36","Financials","B0CCGJ4","US9576381092","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.10","12.98","138,669.00","1,799,923.62","1,799,923.62","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.10","59.71","29,757.00","1,776,790.47","1,776,790.47","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"EPR","EPR PROPERTIES REIT","Equity","0.10","72.38","24,412.00","1,766,940.56","1,766,940.56","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.09","33.20","52,251.00","1,734,733.20","1,734,733.20","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.09","30.22","57,387.00","1,734,235.14","1,734,235.14","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"HHC","HOWARD HUGHES CORP","Equity","0.09","125.81","13,746.00","1,729,384.26","1,729,384.26","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.09","64.10","26,352.00","1,689,163.20","1,689,163.20","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.09","24.66","68,373.00","1,686,078.18","1,686,078.18","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.09","29.06","57,642.00","1,675,076.52","1,675,076.52","Real Estate","2438966","US44106M1027","NASDAQ"
"FNB","FNB CORP","Equity","0.09","13.70","122,051.00","1,672,098.70","1,672,098.70","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"MTG","MGIC INVESTMENT CORP","Equity","0.09","11.67","141,098.00","1,646,613.66","1,646,613.66","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"BPOP","POPULAR INC","Equity","0.09","42.14","38,605.00","1,626,814.70","1,626,814.70","Financials","B86QM90","PR7331747001","NASDAQ"
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.09","19.45","83,355.00","1,621,254.75","1,621,254.75","Real Estate","2501631","US81721M1099","NASDAQ"
"VR","VALIDUS HOLDINGS LTD","Equity","0.09","53.79","30,012.00","1,614,345.48","1,614,345.48","Financials","B23HRW2","BMG9319H1025","New York Stock Exchange Inc."
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","75.31","21,217.00","1,597,852.27","1,597,852.27","Financials","2425258","US97650W1080","NASDAQ"
"NAVI","NAVIENT CORP","Equity","0.09","14.75","107,857.00","1,590,890.75","1,590,890.75","Financials","BLP5GX1","US63938C1080","NASDAQ"
"ISBC","INVESTORS BANCORP INC","Equity","0.09","13.28","118,433.00","1,572,790.24","1,572,790.24","Financials","BMHT4M3","US46146L1017","NASDAQ"
"IBKC","IBERIABANK CORP","Equity","0.09","80.85","19,271.00","1,558,060.35","1,558,060.35","Financials","2452450","US4508281080","NASDAQ"
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.08","18.54","83,622.00","1,550,351.88","1,550,351.88","Financials","2484389","US9042141039","NASDAQ"
"UNIT","UNITI GROUP INC","Equity","0.08","25.60","60,337.00","1,544,627.20","1,544,627.20","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.08","17.43","88,447.00","1,541,631.21","1,541,631.21","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"THG","HANOVER INSURANCE GROUP INC","Equity","0.08","94.86","16,149.00","1,531,894.14","1,531,894.14","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"RDN","RADIAN GROUP INC","Equity","0.08","17.42","87,754.00","1,528,674.68","1,528,674.68","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"STOR","STORE CAPITAL CORP","Equity","0.08","23.39","64,830.00","1,516,373.70","1,516,373.70","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.08","864.60","1,738.00","1,502,674.80","1,502,674.80","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"HBHC","HANCOCK HOLDING","Equity","0.08","46.00","32,268.00","1,484,328.00","1,484,328.00","Financials","2415497","US4101201097","NASDAQ"
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.08","31.58","46,958.00","1,482,933.64","1,482,933.64","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.08","78.35","18,805.00","1,473,371.75","1,473,371.75","Financials","2977209","US88224Q1076","NASDAQ"
"PK","PARK HOTELS RESORTS INC","Equity","0.08","26.93","54,660.00","1,471,993.80","1,471,993.80","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.08","33.30","44,138.00","1,469,795.40","1,469,795.40","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.08","9.19","158,661.00","1,458,094.59","1,458,094.59","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.08","7.93","183,833.00","1,457,795.69","1,457,795.69","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.08","32.46","44,778.00","1,453,493.88","1,453,493.88","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.08","29.07","49,206.00","1,430,418.42","1,430,418.42","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.08","34.42","40,848.00","1,405,988.16","1,405,988.16","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.08","108.58","12,917.00","1,402,527.86","1,402,527.86","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.08","23.95","58,279.00","1,395,782.05","1,395,782.05","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.08","45.76","30,458.00","1,393,758.08","1,393,758.08","Financials","B75JX34","US50212V1008","NASDAQ"
"GEO","GEO GROUP REIT INC","Equity","0.08","29.35","46,996.00","1,379,332.60","1,379,332.60","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"CNO","CNO FINANCIAL GROUP INC","Equity","0.08","22.88","60,114.00","1,375,408.32","1,375,408.32","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.07","34.50","39,654.00","1,368,063.00","1,368,063.00","Financials","2905794","US9099071071","NASDAQ"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.07","16.28","83,680.00","1,362,310.40","1,362,310.40","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.07","30.52","44,557.00","1,359,879.64","1,359,879.64","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"BOH","BANK OF HAWAII CORP.","Equity","0.07","83.67","16,226.00","1,357,629.42","1,357,629.42","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"PRI","PRIMERICA INC","Equity","0.07","81.05","16,675.00","1,351,508.75","1,351,508.75","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"SF","STIFEL FINANCIAL CORP","Equity","0.07","50.85","26,211.00","1,332,829.35","1,332,829.35","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.07","56.87","23,213.00","1,320,123.31","1,320,123.31","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.07","9.89","132,529.00","1,310,711.81","1,310,711.81","Financials","B563MS9","US90187B1017","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.07","40.01","32,283.00","1,291,642.83","1,291,642.83","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.07","8.49","151,596.00","1,287,050.04","1,287,050.04","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.07","73.04","17,598.00","1,285,357.92","1,285,357.92","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"CIM","CHIMERA INVESTMENT CORP","Equity","0.07","18.82","68,170.00","1,282,959.40","1,282,959.40","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.07","29.54","42,947.00","1,268,654.38","1,268,654.38","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.07","33.29","37,894.00","1,261,491.26","1,261,491.26","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.07","18.62","67,249.00","1,252,176.38","1,252,176.38","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.07","61.80","20,252.00","1,251,573.60","1,251,573.60","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.07","27.70","44,790.00","1,240,683.00","1,240,683.00","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"FULT","FULTON FINANCIAL CORP","Equity","0.07","18.25","66,534.00","1,214,245.50","1,214,245.50","Financials","2356585","US3602711000","NASDAQ"
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.07","62.59","19,329.00","1,209,802.11","1,209,802.11","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"OUT","OUTFRONT MEDIA INC","Equity","0.07","22.87","52,461.00","1,199,783.07","1,199,783.07","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.07","77.25","15,468.00","1,194,903.00","1,194,903.00","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.07","13.23","90,253.00","1,194,047.19","1,194,047.19","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"DDR","DDR REIT CORP","Equity","0.07","10.19","116,807.00","1,190,263.33","1,190,263.33","Real Estate","B6S2DF5","US23317H1023","New York Stock Exchange Inc."
"VLY","VALLEY NATIONAL","Equity","0.06","11.88","100,020.00","1,188,237.60","1,188,237.60","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.06","1.00","1,187,071.00","1,187,071.26","1,187,071.26","Cash and/or Derivatives","-","US0669224778","-"
"JBGS","JBG SMITH PROPERTIES","Equity","0.06","35.48","32,973.00","1,169,882.04","1,169,882.04","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"UMBF","UMB FINANCIAL CORP","Equity","0.06","69.66","16,761.00","1,167,571.26","1,167,571.26","Financials","2918510","US9027881088","NASDAQ"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.06","21.01","55,254.00","1,160,886.54","1,160,886.54","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"WAFD","WASHINGTON FEDERAL INC","Equity","0.06","33.45","33,857.00","1,132,516.65","1,132,516.65","Financials","2941981","US9388241096","NASDAQ"
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","16.37","69,088.00","1,130,970.56","1,130,970.56","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.06","87.18","12,869.00","1,121,919.42","1,121,919.42","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.06","30.87","36,343.00","1,121,908.41","1,121,908.41","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.06","16.81","66,377.00","1,115,797.37","1,115,797.37","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"MBFI","MB FINANCIAL INC","Equity","0.06","40.90","27,023.00","1,105,240.70","1,105,240.70","Financials","2817651","US55264U1088","NASDAQ"
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.06","18.46","59,603.00","1,100,271.38","1,100,271.38","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.06","48.80","22,532.00","1,099,561.60","1,099,561.60","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.06","43.25","25,180.00","1,089,035.00","1,089,035.00","Financials","2266026","US32020R1095","NASDAQ"
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","37.45","28,681.00","1,074,103.45","1,074,103.45","Financials","2264235","US1491501045","NASDAQ"
"EDR","EDUCATION REALTY TRUST REIT INC TR","Equity","0.06","37.55","27,877.00","1,046,781.35","1,046,781.35","Real Estate","BSR6J09","US28140H2031","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.06","34.92","29,425.00","1,027,521.00","1,027,521.00","Financials","2370585","US37637Q1058","NASDAQ"
"TCF","TCF FINANCIAL CORP","Equity","0.06","15.76","65,096.00","1,025,912.96","1,025,912.96","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.06","21.75","46,811.00","1,018,139.25","1,018,139.25","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.06","21.16","47,529.00","1,005,713.64","1,005,713.64","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.05","26.43","36,991.00","977,672.13","977,672.13","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.05","33.43","29,005.00","969,637.15","969,637.15","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.05","25.13","38,007.00","955,115.91","955,115.91","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH INC","Equity","0.05","30.05","31,475.00","945,823.75","945,823.75","Financials","2074111","US0596921033","New York Stock Exchange Inc."
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.05","29.74","31,782.00","945,196.68","945,196.68","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.05","26.24","34,581.00","907,405.44","907,405.44","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.05","127.46","7,106.00","905,730.76","905,730.76","Financials","2311711","US29530P1021","NASDAQ"
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.05","11.68","75,998.00","887,656.64","887,656.64","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","33.67","26,335.00","886,699.45","886,699.45","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"FNGN","FINANCIAL ENGINES INC","Equity","0.05","38.45","22,217.00","854,243.65","854,243.65","Financials","B65V2X6","US3174851002","NASDAQ"
"RLI","RLI CORP","Equity","0.05","58.06","14,552.00","844,889.12","844,889.12","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.05","59.89","14,092.00","843,969.88","843,969.88","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.05","10.18","82,559.00","840,450.62","840,450.62","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.05","28.83","28,968.00","835,147.44","835,147.44","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.05","31.96","25,837.00","825,750.52","825,750.52","Financials","2340210","US8984021027","NASDAQ"
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.04","20.32","40,425.00","821,436.00","821,436.00","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","35.40","22,073.00","781,384.20","781,384.20","Financials","2243911","US4590441030","NASDAQ"
"CCP","CARE CAPITAL PROPERTIES INC","Equity","0.04","24.22","31,254.00","756,971.88","756,971.88","Real Estate","BYNH8G7","US1416241065","New York Stock Exchange Inc."
"PCH","POTLATCH REIT CORP","Equity","0.04","47.85","15,654.00","749,043.90","749,043.90","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.04","41.93","17,656.00","740,316.08","740,316.08","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"KMPR","KEMPER CORP","Equity","0.04","39.25","18,423.00","723,102.75","723,102.75","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.04","16.63","43,033.00","715,638.79","715,638.79","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.04","39.20","17,745.00","695,604.00","695,604.00","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.04","14.26","48,396.00","690,126.96","690,126.96","Financials","B3KWJV0","US14057J1016","NASDAQ"
"BOKF","BOK FINANCIAL CORP","Equity","0.04","85.07","8,005.00","680,985.35","680,985.35","Financials","2109091","US05561Q2012","NASDAQ"
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.04","16.00","40,997.00","655,952.00","655,952.00","Financials","B1H4YP4","US0323593097","NASDAQ"
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.04","9.02","71,885.00","648,402.70","648,402.70","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"LC","LENDINGCLUB CORP","Equity","0.03","5.07","123,482.00","626,053.74","626,053.74","Financials","BRYFYB8","US52603A1097","New York Stock Exchange Inc."
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.03","20.67","29,341.00","606,478.47","606,478.47","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.03","20.53","29,326.00","602,062.78","602,062.78","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"QCP","QUALITY CARE PROPERTIES INC","Equity","0.03","16.82","35,755.00","601,399.10","601,399.10","Real Estate","BYNWVQ3","US7475451016","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.03","3.43","175,082.00","600,531.26","600,531.26","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.03","25.38","23,293.00","591,176.34","591,176.34","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.03","8.79","63,207.00","555,589.53","555,589.53","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
"CYS","CYS INVESTMENTS REIT INC","Equity","0.03","8.51","59,223.00","503,987.73","503,987.73","Financials","B6YB1G3","US12673A1088","New York Stock Exchange Inc."
"JOE","ST JOE","Equity","0.02","18.05","25,254.00","455,834.70","455,834.70","Real Estate","2768663","US7901481009","New York Stock Exchange Inc."
"PKY","PARKWAY INC","Equity","0.02","23.01","16,428.00","378,008.28","378,008.28","Real Estate","BDCVWT4","US70156Q1076","New York Stock Exchange Inc."
"DFIN","DONNELLEY FINANCIAL SOLUTIONS INC","Equity","0.02","23.20","12,419.00","288,120.80","288,120.80","Financials","BYND5T7","US25787G1004","New York Stock Exchange Inc."
"USD","USD CASH","Cash","-0.04","100.00","-714,581.00","-714,580.84","-714,580.84","Cash and/or Derivatives","-","-","-"
 
