iShares U.S. Financials ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jan 31, 2018"
Total Net Assets,"2,170,510,233.38"
Shares Outstanding,"17,400,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"STL","STERLING BAN","Equity","0.10","24.75","91,623.00","2,267,669.25","2,267,669.25","Financials","BFNXVB8","US85917A1007","New York Stock Exchange Inc."
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.10","59.19","38,050.00","2,252,179.50","2,252,179.50","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.10","58.51","38,352.00","2,243,975.52","2,243,975.52","Financials","2213204","US2005251036","NASDAQ"
"MTG","MGIC INVESTMENT CORP","Equity","0.10","14.82","151,424.00","2,244,103.68","2,244,103.68","Financials","2548616","US5528481030","New York Stock Exchange Inc."
"VR","VALIDUS HOLDINGS LTD","Equity","0.10","67.70","32,662.00","2,211,217.40","2,211,217.40","Financials","B23HRW2","BMG9319H1025","New York Stock Exchange Inc."
"LPLA","LPL FINANCIAL HOLDINGS INC","Equity","0.10","59.66","36,795.00","2,195,189.70","2,195,189.70","Financials","B75JX34","US50212V1008","NASDAQ"
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.10","27.04","80,979.00","2,189,672.16","2,189,672.16","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"STWD","STARWOOD PROPERTY TRUST REIT INC","Equity","0.10","20.39","106,566.00","2,172,880.74","2,172,880.74","Financials","B3PQ520","US85571B1052","New York Stock Exchange Inc."
"NRZ","NEW RESIDENTIAL INVESTMENT REIT CO","Equity","0.10","17.29","125,555.00","2,170,845.95","2,170,845.95","Financials","BRJ9GW0","US64828T2015","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.10","57.69","37,306.00","2,152,183.14","2,152,183.14","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"PB","PROSPERITY BANCSHARES INC","Equity","0.10","75.80","28,390.00","2,151,962.00","2,151,962.00","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"ACC","AMERICAN CAMPUS COMMUNITIES REIT I","Equity","0.10","38.46","55,774.00","2,145,068.04","2,145,068.04","Real Estate","B02H871","US0248351001","New York Stock Exchange Inc."
"AMH","AMERICAN HOMES RENT REIT CLASS A","Equity","0.10","20.79","103,038.00","2,142,160.02","2,142,160.02","Real Estate","BCF5RR9","US02665T3068","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.10","56.62","37,651.00","2,131,799.62","2,131,799.62","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.10","21.49","98,282.00","2,112,080.18","2,112,080.18","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.09","127.14","16,370.00","2,081,281.80","2,081,281.80","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"CUBE","CUBESMART REIT","Equity","0.09","27.53","74,101.00","2,040,000.53","2,040,000.53","Real Estate","B6SW913","US2296631094","New York Stock Exchange Inc."
"HPP","HUDSON PACIFIC PROPERTIES REIT INC","Equity","0.09","31.97","63,546.00","2,031,565.62","2,031,565.62","Real Estate","B64B9P8","US4440971095","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.09","47.88","42,294.00","2,025,036.72","2,025,036.72","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"BRX","BRIXMOR PROPERTY GROUP REIT INC","Equity","0.09","16.23","124,602.00","2,022,290.46","2,022,290.46","Real Estate","BFTDJL8","US11120U1051","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.09","11.44","176,625.00","2,020,590.00","2,020,590.00","Financials","2101967","US78442P1066","NASDAQ"
"AIZ","ASSURANT INC","Equity","0.09","91.48","21,968.00","2,009,632.64","2,009,632.64","Financials","2331430","US04621X1081","New York Stock Exchange Inc."
"HHC","HOWARD HUGHES CORP","Equity","0.09","125.96","15,924.00","2,005,787.04","2,005,787.04","Real Estate","B5VR4H9","US44267D1072","New York Stock Exchange Inc."
"CLNS","COLONY NORTHSTAR INC CLASS A","Equity","0.09","8.98","222,384.00","1,997,008.32","1,997,008.32","Real Estate","BZBYG74","US19625W1045","New York Stock Exchange Inc."
"WTFC","WINTRUST FINANCIAL CORP","Equity","0.09","85.90","22,916.00","1,968,484.40","1,968,484.40","Financials","2425258","US97650W1080","NASDAQ"
"THG","HANOVER INSURANCE GROUP INC","Equity","0.09","113.15","17,393.00","1,968,017.95","1,968,017.95","Financials","2020415","US4108671052","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.09","13.08","149,351.00","1,953,511.08","1,953,511.08","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"UMPQ","UMPQUA HOLDINGS CORP","Equity","0.09","21.65","90,021.00","1,948,954.65","1,948,954.65","Financials","2484389","US9042141039","NASDAQ"
"RDN","RADIAN GROUP INC","Equity","0.09","22.07","88,273.00","1,948,185.11","1,948,185.11","Financials","2173911","US7502361014","New York Stock Exchange Inc."
"TCBI","TEXAS CAPITAL BANCSHARES INC","Equity","0.09","94.80","20,341.00","1,928,326.80","1,928,326.80","Financials","2977209","US88224Q1076","NASDAQ"
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.09","63.30","30,193.00","1,911,216.90","1,911,216.90","Financials","2675097","US72346Q1040","NASDAQ"
"PK","PARK HOTELS RESORTS INC","Equity","0.09","28.91","66,021.00","1,908,667.11","1,908,667.11","Real Estate","BYVMVV0","US7005171050","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.09","14.35","132,174.00","1,896,696.90","1,896,696.90","Financials","2041308","US3025201019","New York Stock Exchange Inc."
"SF","STIFEL FINANCIAL CORP","Equity","0.09","67.52","28,057.00","1,894,408.64","1,894,408.64","Financials","2849234","US8606301021","New York Stock Exchange Inc."
"HBHC","HANCOCK HOLDING","Equity","0.08","53.70","34,962.00","1,877,459.40","1,877,459.40","Financials","2415497","US4101201097","NASDAQ"
"IBKC","IBERIABANK CORP","Equity","0.08","84.50","22,134.00","1,870,323.00","1,870,323.00","Financials","2452450","US4508281080","NASDAQ"
"PRI","PRIMERICA INC","Equity","0.08","101.00","18,134.00","1,831,534.00","1,831,534.00","Financials","B50K3X8","US74164M1080","New York Stock Exchange Inc."
"BKU","BANKUNITED INC","Equity","0.08","41.04","43,710.00","1,793,858.40","1,793,858.40","Financials","B3NNTZ4","US06652K1034","New York Stock Exchange Inc."
"CACC","CREDIT ACCEPTANCE CORP","Equity","0.08","329.71","5,227.00","1,723,394.17","1,723,394.17","Financials","2232050","US2253101016","NASDAQ"
"AGO","ASSURED GUARANTY LTD","Equity","0.08","35.59","48,291.00","1,718,676.69","1,718,676.69","Financials","B00V7H8","BMG0585R1060","New York Stock Exchange Inc."
"RYN","RAYONIER REIT INC","Equity","0.08","32.46","52,877.00","1,716,387.42","1,716,387.42","Real Estate","2473138","US7549071030","New York Stock Exchange Inc."
"CHFC","CHEMICAL FINANCIAL CORP","Equity","0.08","58.41","29,220.00","1,706,740.20","1,706,740.20","Financials","2190277","US1637311028","NASDAQ"
"BPOP","POPULAR INC","Equity","0.08","40.64","41,974.00","1,705,823.36","1,705,823.36","Financials","B86QM90","PR7331747001","NASDAQ"
"APLE","APPLE HOSPITALITY REIT INC","Equity","0.08","19.49","86,282.00","1,681,636.18","1,681,636.18","Real Estate","BXRTX56","US03784Y2000","New York Stock Exchange Inc."
"AXS","AXIS CAPITAL HOLDINGS LTD","Equity","0.08","50.53","33,260.00","1,680,627.80","1,680,627.80","Financials","2677606","BMG0692U1099","New York Stock Exchange Inc."
"STOR","STORE CAPITAL CORP","Equity","0.08","24.51","68,008.00","1,666,876.08","1,666,876.08","Real Estate","BSKRKJ5","US8621211007","New York Stock Exchange Inc."
"GPT","GRAMERCY PROPERTY REIT TRUST","Equity","0.08","25.24","65,803.00","1,660,867.72","1,660,867.72","Real Estate","BZ6F133","US3850023082","New York Stock Exchange Inc."
"RLJ","RLJ LODGING TRUST REIT TRUST","Equity","0.08","23.12","71,837.00","1,660,871.44","1,660,871.44","Real Estate","B3PY1N7","US74965L1017","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.07","28.41","57,642.00","1,637,609.22","1,637,609.22","Real Estate","2438966","US44106M1027","NASDAQ"
"RHP","RYMAN HOSPITALITY PROPERTIES REIT","Equity","0.07","76.55","21,115.00","1,616,353.25","1,616,353.25","Real Estate","B8QV5C9","US78377T1079","New York Stock Exchange Inc."
"EVR","EVERCORE INC CLASS A","Equity","0.07","100.55","15,912.00","1,599,951.60","1,599,951.60","Financials","B1BHXZ2","US29977A1051","New York Stock Exchange Inc."
"LSI","LIFE STORAGE INC","Equity","0.07","83.10","19,120.00","1,588,872.00","1,588,872.00","Real Estate","BDCSFJ6","US53223X1072","New York Stock Exchange Inc."
"UBSI","UNITED BANKSHARES INC","Equity","0.07","36.80","43,112.00","1,586,521.60","1,586,521.60","Financials","2905794","US9099071071","NASDAQ"
"HOMB","HOME BANCSHARES INC","Equity","0.07","24.01","65,073.00","1,562,402.73","1,562,402.73","Financials","B17MTL9","US4368932004","NASDAQ"
"SHO","SUNSTONE HOTEL INVESTORS REIT INC","Equity","0.07","16.85","92,700.00","1,561,995.00","1,561,995.00","Real Estate","B034LG1","US8678921011","New York Stock Exchange Inc."
"EPR","EPR PROPERTIES REIT","Equity","0.07","59.06","26,316.00","1,554,222.96","1,554,222.96","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"CUZ","COUSINS PROPERTIES REIT INC","Equity","0.07","9.00","172,475.00","1,552,275.00","1,552,275.00","Real Estate","2229922","US2227951066","New York Stock Exchange Inc."
"ESNT","ESSENT GROUP LTD","Equity","0.07","46.52","33,215.00","1,545,161.80","1,545,161.80","Financials","BFWGXR8","BMG3198U1027","New York Stock Exchange Inc."
"NAVI","NAVIENT CORP","Equity","0.07","14.25","108,289.00","1,543,118.25","1,543,118.25","Financials","BLP5GX1","US63938C1080","NASDAQ"
"TCO","TAUBMAN CENTERS REIT INC","Equity","0.07","61.65","24,954.00","1,538,414.10","1,538,414.10","Real Estate","2872252","US8766641034","New York Stock Exchange Inc."
"ATH","ATHENE HOLDING LTD","Equity","0.07","50.16","30,656.00","1,537,704.96","1,537,704.96","Financials","BZ13MZ1","BMG0684D1074","New York Stock Exchange Inc."
"ASB","ASSOCIATED BANCORP","Equity","0.07","24.75","62,094.00","1,536,826.50","1,536,826.50","Financials","2055718","US0454871056","New York Stock Exchange Inc."
"HR","HEALTHCARE REALTY TRUST REIT INC T","Equity","0.07","29.87","51,327.00","1,533,137.49","1,533,137.49","Real Estate","2417921","US4219461047","New York Stock Exchange Inc."
"SRC","SPIRIT REALTY CAPITAL REIT INC","Equity","0.07","8.17","187,393.00","1,531,000.81","1,531,000.81","Real Estate","BBVHWR7","US84860W1027","New York Stock Exchange Inc."
"EQC","EQUITY COMMONWEALTH REIT","Equity","0.07","29.91","51,081.00","1,527,832.71","1,527,832.71","Real Estate","BPH3N63","US2946281027","New York Stock Exchange Inc."
"RLGY","REALOGY HOLDINGS CORP","Equity","0.07","27.51","55,490.00","1,526,529.90","1,526,529.90","Real Estate","B5T0CW1","US75605Y1064","New York Stock Exchange Inc."
"FR","FIRST INDUSTRIAL REALTY TRUST INC","Equity","0.07","30.86","49,377.00","1,523,774.22","1,523,774.22","Real Estate","2360757","US32054K1034","New York Stock Exchange Inc."
"COR","CORESITE REALTY REIT CORP","Equity","0.07","108.32","14,052.00","1,522,112.64","1,522,112.64","Real Estate","B3T3VV8","US21870Q1058","New York Stock Exchange Inc."
"FCNCA","FIRST CITIZENS BANCSHARES INC CLAS","Equity","0.07","425.41","3,574.00","1,520,415.34","1,520,415.34","Financials","2355582","US31946M1036","NASDAQ"
"TCF","TCF FINANCIAL CORP","Equity","0.07","21.45","70,763.00","1,517,866.35","1,517,866.35","Financials","2868455","US8722751026","New York Stock Exchange Inc."
"LM","LEGG MASON INC","Equity","0.07","42.62","35,247.00","1,502,227.14","1,502,227.14","Financials","2510615","US5249011058","New York Stock Exchange Inc."
"CNO","CNO FINANCIAL GROUP INC","Equity","0.07","24.59","60,114.00","1,478,203.26","1,478,203.26","Financials","2657750","US12621E1038","New York Stock Exchange Inc."
"MBFI","MB FINANCIAL INC","Equity","0.07","42.78","34,458.00","1,474,113.24","1,474,113.24","Financials","2817651","US55264U1088","NASDAQ"
"BOH","BANK OF HAWAII CORP.","Equity","0.07","83.67","17,476.00","1,462,216.92","1,462,216.92","Financials","2074070","US0625401098","New York Stock Exchange Inc."
"WRI","WEINGARTEN REALTY INVESTORS REIT","Equity","0.07","29.55","49,072.00","1,450,077.60","1,450,077.60","Real Estate","2946618","US9487411038","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.07","17.33","83,355.00","1,444,542.15","1,444,542.15","Real Estate","2501631","US81721M1099","NASDAQ"
"ISBC","INVESTORS BANCORP INC","Equity","0.06","13.69","104,765.00","1,434,232.85","1,434,232.85","Financials","BMHT4M3","US46146L1017","NASDAQ"
"LHO","LASALLE HOTEL PROPERTIES REIT","Equity","0.06","30.54","46,870.00","1,431,409.80","1,431,409.80","Real Estate","2240161","US5179421087","New York Stock Exchange Inc."
"BGCP","BGC PARTNERS INC CLASS A","Equity","0.06","14.31","98,231.00","1,405,685.61","1,405,685.61","Financials","2528168","US05541T1016","NASDAQ"
"UMBF","UMB FINANCIAL CORP","Equity","0.06","76.18","18,084.00","1,377,639.12","1,377,639.12","Financials","2918510","US9027881088","NASDAQ"
"CATY","CATHAY GENERAL BANCORP","Equity","0.06","43.74","31,444.00","1,375,360.56","1,375,360.56","Financials","2264235","US1491501045","NASDAQ"
"VLY","VALLEY NATIONAL","Equity","0.06","12.57","109,234.00","1,373,071.38","1,373,071.38","Financials","2935326","US9197941076","New York Stock Exchange Inc."
"BXMT","BLACKSTONE MORTGAGE TRUST REIT CLA","Equity","0.06","31.00","43,340.00","1,343,540.00","1,343,540.00","Financials","B94QHZ0","US09257W1009","New York Stock Exchange Inc."
"SBRA","SABRA HEALTH CARE REIT INC","Equity","0.06","18.10","73,696.00","1,333,897.60","1,333,897.60","Real Estate","B5NLBP6","US78573L1061","NASDAQ"
"FULT","FULTON FINANCIAL CORP","Equity","0.06","18.20","72,206.00","1,314,149.20","1,314,149.20","Financials","2356585","US3602711000","NASDAQ"
"CIM","CHIMERA INVESTMENT CORP","Equity","0.06","16.99","77,336.00","1,313,938.64","1,313,938.64","Financials","BVZCNC0","US16934Q2084","New York Stock Exchange Inc."
"BDN","BRANDYWINE REALTY TRUST REIT TRUST","Equity","0.06","17.94","72,537.00","1,301,313.78","1,301,313.78","Real Estate","2518954","US1053682035","New York Stock Exchange Inc."
"JBGS","JBG SMITH PROPERTIES","Equity","0.06","33.75","38,557.00","1,301,298.75","1,301,298.75","Real Estate","BD3BX01","US46590V1008","New York Stock Exchange Inc."
"WAFD","WASHINGTON FEDERAL INC","Equity","0.06","35.90","36,078.00","1,295,200.20","1,295,200.20","Financials","2941981","US9388241096","NASDAQ"
"OUT","OUTFRONT MEDIA INC","Equity","0.06","22.40","57,355.00","1,284,752.00","1,284,752.00","Real Estate","BSP6611","US69007J1060","New York Stock Exchange Inc."
"FFIN","FIRST FINANCIAL BANKSHARES INC","Equity","0.06","46.45","27,350.00","1,270,407.50","1,270,407.50","Financials","2266026","US32020R1095","NASDAQ"
"KMPR","KEMPER CORP","Equity","0.06","64.85","19,578.00","1,269,633.30","1,269,633.30","Financials","B52KRV2","US4884011002","New York Stock Exchange Inc."
"GBCI","GLACIER BANCORP INC","Equity","0.06","39.22","32,358.00","1,269,080.76","1,269,080.76","Financials","2370585","US37637Q1058","NASDAQ"
"PGRE","PARAMOUNT GROUP REIT INC","Equity","0.06","15.03","84,297.00","1,266,983.91","1,266,983.91","Real Estate","BSL7HC6","US69924R1086","New York Stock Exchange Inc."
"WTM","WHITE MOUNTAINS INSURANCE GROUP LT","Equity","0.06","839.90","1,477.00","1,240,532.30","1,240,532.30","Financials","2339252","BMG9618E1075","New York Stock Exchange Inc."
"FII","FEDERATED INVESTORS INC CLASS B","Equity","0.06","34.68","35,686.00","1,237,590.48","1,237,590.48","Financials","2246288","US3142111034","New York Stock Exchange Inc."
"EGP","EASTGROUP PROPERTIES REIT INC","Equity","0.06","86.81","14,242.00","1,236,348.02","1,236,348.02","Real Estate","2455761","US2772761019","New York Stock Exchange Inc."
"NHI","NATIONAL HEALTH INVESTORS REIT INC","Equity","0.05","70.53","17,212.00","1,213,962.36","1,213,962.36","Real Estate","2626125","US63633D1046","New York Stock Exchange Inc."
"PRA","PROASSURANCE CORP","Equity","0.05","54.70","22,158.00","1,212,042.60","1,212,042.60","Financials","2612737","US74267C1062","New York Stock Exchange Inc."
"DOC","PHYSICIANS REALTY TRUST REIT TRUST","Equity","0.05","16.30","74,028.00","1,206,656.40","1,206,656.40","Real Estate","BC9S149","US71943U1043","New York Stock Exchange Inc."
"BXS","BANCORPSOUTH","Equity","0.05","33.55","34,993.00","1,174,015.15","1,174,015.15","Financials","BF3BNF0","US05971J1025","New York Stock Exchange Inc."
"MFA","MFA FINANCIAL REIT INC","Equity","0.05","7.16","163,952.00","1,173,896.32","1,173,896.32","Financials","2418162","US55272X1028","New York Stock Exchange Inc."
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Equity","0.05","19.52","59,869.00","1,168,642.88","1,168,642.88","Real Estate","B3M3278","US7201902068","New York Stock Exchange Inc."
"GEO","GEO GROUP REIT INC","Equity","0.05","22.55","51,474.00","1,160,738.70","1,160,738.70","Real Estate","BNLYWQ1","US36162J1060","New York Stock Exchange Inc."
"CXW","CORECIVIC REIT INC","Equity","0.05","23.21","49,203.00","1,142,001.63","1,142,001.63","Real Estate","BZ8VC58","US21871N1019","New York Stock Exchange Inc."
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","Equity","0.05","12.05","94,276.00","1,136,025.80","1,136,025.80","Real Estate","B7QR337","US76131V2025","New York Stock Exchange Inc."
"OFC","CORPORATE OFFICE PROPERTIES TRUST","Equity","0.05","27.30","41,269.00","1,126,643.70","1,126,643.70","Real Estate","2756152","US22002T1088","New York Stock Exchange Inc."
"PEB","PEBBLEBROOK HOTEL TRUST REIT TRUST","Equity","0.05","39.00","28,721.00","1,120,119.00","1,120,119.00","Real Estate","B4XBDV9","US70509V1008","New York Stock Exchange Inc."
"CXP","COLUMBIA PROPERTY REIT INC TRUST","Equity","0.05","21.89","49,732.00","1,088,633.48","1,088,633.48","Real Estate","BFLY9C0","US1982872038","New York Stock Exchange Inc."
"UNIT","UNITI GROUP INC","Equity","0.05","15.83","68,357.00","1,082,091.31","1,082,091.31","Real Estate","BD6VBR1","US91325V1089","NASDAQ"
"TWO","TWO HARBORS INVESTMENT REIT CORP","Equity","0.05","14.75","72,403.00","1,067,944.25","1,067,944.25","Financials","BD832H2","US90187B4086","New York Stock Exchange Inc."
"EDR","EDUCATION REALTY TRUST REIT INC TR","Equity","0.05","33.03","31,562.00","1,042,492.86","1,042,492.86","Real Estate","BSR6J09","US28140H2031","New York Stock Exchange Inc."
"RLI","RLI CORP","Equity","0.05","64.26","16,176.00","1,039,469.76","1,039,469.76","Financials","2719070","US7496071074","New York Stock Exchange Inc."
"DDR","DDR REIT CORP","Equity","0.05","8.12","127,184.00","1,032,734.08","1,032,734.08","Real Estate","B6S2DF5","US23317H1023","New York Stock Exchange Inc."
"UE","URBAN EDGE PROPERTIES","Equity","0.05","23.38","44,044.00","1,029,748.72","1,029,748.72","Real Estate","BTPSGQ9","US91704F1049","New York Stock Exchange Inc."
"BOKF","BOK FINANCIAL CORP","Equity","0.05","96.69","10,377.00","1,003,352.13","1,003,352.13","Financials","2109091","US05561Q2012","NASDAQ"
"SKT","TANGER FACTORY OUTLET CENTERS REIT","Equity","0.05","25.18","39,628.00","997,833.04","997,833.04","Real Estate","2874582","US8754651060","New York Stock Exchange Inc."
"XHR","XENIA HOTELS RESORTS REIT INC","Equity","0.04","22.20","44,561.00","989,254.20","989,254.20","Real Estate","BVV6CY1","US9840171030","New York Stock Exchange Inc."
"DRH","DIAMONDROCK HOSPITALITY REIT","Equity","0.04","11.76","83,802.00","985,511.52","985,511.52","Real Estate","B090B96","US2527843013","New York Stock Exchange Inc."
"IBOC","INTERNATIONAL BANCSHARES CORP","Equity","0.04","41.50","22,693.00","941,759.50","941,759.50","Financials","2243911","US4590441030","NASDAQ"
"WRE","WASHINGTON REAL ESTATE INVESTMENT","Equity","0.04","28.66","32,802.00","940,105.32","940,105.32","Real Estate","2942304","US9396531017","New York Stock Exchange Inc."
"ERIE","ERIE INDEMNITY CLASS A","Equity","0.04","118.76","7,743.00","919,558.68","919,558.68","Financials","2311711","US29530P1021","NASDAQ"
"PCH","POTLATCH REIT CORP","Equity","0.04","52.90","17,050.00","901,945.00","901,945.00","Real Estate","B0XXJN1","US7376301039","NASDAQ"
"AKR","ACADIA REALTY TRUST REIT TRUST","Equity","0.04","24.56","35,086.00","861,712.16","861,712.16","Real Estate","2566522","US0042391096","New York Stock Exchange Inc."
"TRMK","TRUSTMARK CORP","Equity","0.04","31.79","26,737.00","849,969.23","849,969.23","Financials","2340210","US8984021027","NASDAQ"
"AHL","ASPEN INSURANCE HOLDINGS LTD","Equity","0.04","37.35","22,195.00","828,983.25","828,983.25","Financials","2172372","BMG053841059","New York Stock Exchange Inc."
"LXP","LEXINGTON REALTY TRUST REIT TRUST","Equity","0.04","9.02","90,751.00","818,574.02","818,574.02","Real Estate","2139151","US5290431015","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.04","100.00","782,511.00","782,510.91","782,510.91","Cash and/or Derivatives","-","-","-"
"CFFN","CAPITOL FEDERAL FINANCIAL INC","Equity","0.03","13.08","58,258.00","762,014.64","762,014.64","Financials","B3KWJV0","US14057J1016","NASDAQ"
"CLI","MACK-CALI REALTY REIT CORP","Equity","0.03","20.07","37,900.00","760,653.00","760,653.00","Real Estate","2192314","US5544891048","New York Stock Exchange Inc."
"IVR","INVESCO MORTGAGE CAPITAL REIT INC","Equity","0.03","16.24","46,801.00","760,048.24","760,048.24","Financials","B5ZW0F0","US46131B1008","New York Stock Exchange Inc."
"FNGN","FINANCIAL ENGINES INC","Equity","0.03","28.45","26,647.00","758,107.15","758,107.15","Financials","B65V2X6","US3174851002","NASDAQ"
"ALEX","ALEXANDER & BALDWIN INC","Equity","0.03","26.52","28,483.00","755,369.16","755,369.16","Real Estate","B827VB2","US0144911049","New York Stock Exchange Inc."
"MCY","MERCURY GENERAL CORP","Equity","0.03","48.95","15,425.00","755,053.75","755,053.75","Financials","2578464","US5894001008","New York Stock Exchange Inc."
"PRAA","PRA GROUP INC","Equity","0.03","35.75","19,224.00","687,258.00","687,258.00","Financials","BSHZ3P9","US69354N1063","NASDAQ"
"WDR","WADDELL AND REED FINANCIAL INC CLA","Equity","0.03","23.00","29,341.00","674,843.00","674,843.00","Financials","2156503","US9300591008","New York Stock Exchange Inc."
"GNW","GENWORTH FINANCIAL A INC","Equity","0.03","3.06","211,926.00","648,493.56","648,493.56","Financials","B011WL6","US37247D1063","New York Stock Exchange Inc."
"FCPT","FOUR CORNERS PROPERTY INC TRUST","Equity","0.03","23.60","26,155.00","617,258.00","617,258.00","Real Estate","BZ16HK0","US35086T1097","New York Stock Exchange Inc."
"KRG","KITE REALTY GROUP TRUST REIT TRUST","Equity","0.03","16.86","35,454.00","597,754.44","597,754.44","Real Estate","BPBSZJ1","US49803T3005","New York Stock Exchange Inc."
"LC","LENDINGCLUB CORP","Equity","0.03","3.66","158,955.00","581,775.30","581,775.30","Financials","BRYFYB8","US52603A1097","New York Stock Exchange Inc."
"QCP","QUALITY CARE PROPERTIES INC","Equity","0.02","13.50","40,564.00","547,614.00","547,614.00","Real Estate","BYNWVQ3","US7475451016","New York Stock Exchange Inc."
"AFSI","AMTRUST FINANCIAL SERVICES INC","Equity","0.02","13.42","40,792.00","547,428.64","547,428.64","Financials","B1H4YP4","US0323593097","NASDAQ"
"WPG","WASHINGTON PRIME GROUP INC","Equity","0.02","6.58","73,533.00","483,847.14","483,847.14","Real Estate","BD5JMM8","US93964W1080","New York Stock Exchange Inc."
"CBL","CBL AND ASSOCIATES PROPERTIES REIT","Equity","0.02","5.56","75,755.00","421,197.80","421,197.80","Real Estate","2167475","US1248301004","New York Stock Exchange Inc."
 
